Year,Grid,Location,Treatment,Week,Date,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex,Age,Wt. ,testes,vaginal,nipples,Lac,Pg,RE,LE,HD,RE,LE,HD,Botfly,NOTES:
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,J2,J2,PL,H5436,P,1,1,2,1,28,,2,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,J4,I2,PL,H5827,N,1,2,1,2,23,2,,,,,0,1,0,0,0,0,,2 botfly wounds
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,J7,H7,PL,H5712,P,1,1,2,1,31,,2,2,1,1,1,1,1,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,J8,K7,PL,H5711,P,1,1,2,1,35,,2,2,1,1,0,1,0,0,0,0,,"likely gave birth between day 1 and 2, day 1 weight decreased by 7g.  "
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,G9,G8,PL,H5770,P,1,1,2,1,26,,2,2,1,,0,3,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,G5,,Sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,G1,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,D1,E2,PL,H5787,P,2,1,1,1,27,2,,,,,4,1,0,0,0,0,,"right ear ripped, left ear ripped, stub tail"
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,D3,D2,PL,H5828,N,1,2,2,2,17,,1,1,,,2,0,1,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,D6,C5,PL,H5810,P,1,1,2,2,23,,1,1,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,D8,B9,PL,H5776,P,1,1,1,1,24,2,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A11,A11,PL,H5730,P,1,1,1,1,25,2,,,,,0,0,0,0,0,0,,botfly wound
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A8,A7,PL,H5797,P,2,1,2,1,29,,1,2,1,,0,0,0,0,0,0,,likely pregnant KMO
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A5,A5,PL,H5767,P,1,1,1,1,24,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A5,B8,PL,H5790,P,1,1,1,1,27,2,,,,,1,1,2,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,J1,TS,H5846,P,1,1,2,,84,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,J7,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,J9,TS,H5497,P,1,1,2,,91,,,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,J9,Sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,D6,PL,H5829,N,1,2,1,2,17,2,,,,,0,1,0,0,2,1,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,D10 ,PL,H5710,P,1,1,1,1,28,2,,,,,0,0,0,0,0,0,2,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,A5,PL,H5855,P,1,1,2,2,18,,1,1,,,1,1,0,0,0,0,,"stub tail, rear leg missing"
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,I1,,TS,H5800,P,1,1,1,,94,1,,,,,0,0,0,1,0,2,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,I6,H5,TS,H5494,P,1,1,2,,108,,,2,1,,0,0,0,0,0,0,,"wondering if this TS is pregnant - lost 32g in 2 weeks, or Oct. 7 weight is incorrect"
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,F11,,TS,H5857,N,1,2,1,,81,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,F9,I6,SC,H5434/H5714,P,"1,2",1,1,,680,2,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,F6,,SC,H5858/H5859,N,"1,2",2,2,,620,,,2,1,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,F5,G4,TS,H5482,P,1,1,2,,96,,,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,F3,D2,PL,H5757,P,2,1,2,1,28,,2,2,1,1,3,3,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,C7,D7,PL,H5860,N,1,2,1,2,18,1,,,,,3,0,0,1,1,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,C8,D8,PL,H5812,P,2,1,2,1,26,,1,2,,1,0,3,1,0,0,0,,right ear missing
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,C8,B11,TS,H5831,P,1,1,1,,81,1,,,,,0,0,2,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,C9,C8,TS,H5658,P,1,1,2,,98,,,2,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,C11,,PL,H5813,P,1,1,1,1,20,2,,,,,1,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,B4,A6,TS,H5743,P,1,1,1,,94,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,B3,,BB,,A,,2,,,,,,,,,,,,,,,,ate partial potato
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,B3,B2,PL,H5762,P,1,1,1,1,23,1,,,,,2,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A2,,PL,H5761,P,1,1,1,1,28,1,,,,,3,0,0,0,0,1,4,testes status questionable - botflies obscuring area
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,A2,A2,PL,H5782,P,1,1,2,1,21,,1,2,1,,2,1,1,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,F11,BB,,A,,2,,,,,,,,,,,,,,,,ate partial potato
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,E10,TS,H5639,P,1,1,1,,94,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,D1,BB,,A,,2,,,,,,,,,,,,,,,,ate partial potato
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,C11,PL,H5801,P,1,1,2,1,24,,1,1,,,2,0,1,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,B10,PL,H5861,N,1,2,1,1,15,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,B4,TS,H5862,N,1,2,1,,98,1,,,,,0,0,0,0,0,0,,did not eat potato
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,B3,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K2,,PL,H5786,P,1,1,2,1,28,,1,2,1,,3,1,1,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K3,K3,PL,H5838,P,1,1,1,1,26,2,,,,,0,1,0,0,0,0,2,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K4,K6,PL,H5854,P,1,1,1,1,25,2,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K5,K4,PL,H5769,P,1,1,2,2,19,,1,1,,,0,1,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K9,,PL,H5691,P,2,1,2,1,30,,1,2,1,,2,1,1,0,0,0,2,right ear ripped
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K10,K9,PL,H5845,P,1,1,1,1,29,1,,,,,2,0,1,0,0,0,3,sex incorrect in raw data because of botflies on genitals
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,K11,K10,TS,H5752,P,1,1,1,,92,1,,,,,0,0,0,0,0,0,,"stub tail, caught in door"
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,H3,G3,PL,H5803,P,1,1,1,1,17,1,,,,,0,1,0,0,0,0,1,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,H3,H3,PL,H5815,N,1,2,2,1,19,,2,2,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E1,E1,PL,H5766,P,1,1,2,1,23,,2,2,,,1,3,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E5,F4,PL,H5816,N,1,2,1,1,21,1,,,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E6,,TS,H5817,N,1,2,2,,70,,,1,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E7,G3,TS,H5837,P,2,1,1,,100,1,,,,,0,0,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E9,E8,PL,H5750,P,1,1,2,1,30,,1,2,1,1,1,0,0,0,0,0,1,white spot on head
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E9,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,E10,,TS,H5452,P,1,1,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,K2,TS,H5818,N,1,2,1,,52,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,A10,PL,H5814,P,1,1,1,1,20,,,,,,3,1,1,0,0,0,2,trapper unsure of sex because of botflies
2014,Tea Control,T,C,1211,Sept 25-26,2014/09/25,,B1,PL,H5819,N,1,2,2,3,17,,1,1,,,3,4,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I1,H1,TS,H5846,P,1,1,2,,80,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I2,,PL,H5878,N,1,2,2,2,18,,1,1,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I2,J2,PL,H5879,N,1,2,2,2,16,,1,1,,,0,0,0,0,0,0,2,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I5,,PL,H5880,N,1,2,1,3,11,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I6,,BB,,A,,2,,,,,,,,,,,,,,,,ate potato
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I10,F9,PL,H5770,P,1,1,2,1,30,,1,2,1,,0,0,0,0,0,0,1,possibly pregnant
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,I10,J11,PL,H5691,P,2,1,2,1,32,,1,2,1,1,2,0,0,0,0,0,,"possibly pregnant, right ear ripped"
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E11,,TS,H5752,P,1,1,1,,93,1,,,,,0,0,0,0,0,2,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E11,E11,TS,H5788,P,1,1,2,,102,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,F8,G7/C7,PL,H5750,P,1,1,2,1,26,,1,2,1,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,F1,F1,PL,H5766,P,1,1,2,1,22,,1,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,C8,D9,PL,H5812,P,2,1,2,1,24,,1,2,1,,0,0,0,0,1,0,1,missing right ear
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,C9,,BB,,D,,4,,,,,,,,,,,,,,,,ate potato
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,B10,C9,PL,H5776,P,1,1,1,1,26,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,B7,A7,PL,H5797,P,2,1,2,1,25,,1,2,1,,0,0,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,B7,,PL,H5790,P,1,1,1,1,26,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I1,TS,H5800,P,1,1,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I3,BB,,A,,2,,,,,,,,,,,,,,,,ate potato
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I5,PL,H5712,P,1,1,2,1,30,,1,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I5,PL,H5881,N,1,2,2,3,13,,1,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I7,PL,H5882,N,1,2,1,3,13,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I8,TS,H5883,N,1,2,1,,64,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I9,SC,H5434/H5714,P,"1,2",1,1,,698,2,,,,,,,,,,,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,I10,BB,,A,,2,,,,,,,,,,,,,,,,did not eat potato
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,E10,PL,H5885,N,1,2,2,1,24,,1,1,,,2,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,F8,Sorex,,A,,2,,,,,,,,,,,,,,,,ate potato
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,F4,PL,H6000,N,1,2,1,3,14,1,,,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,C9,SC,H5998/H5999,N,"1,2",2,1,,538,2,,,,,,,,,,,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,J3,,PL,H5830,N,1,2,1,3,18,,,,,,0,0,0,0,0,0,3,testes not visible
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,J3,I2,PL,H5827,P,1,1,1,2,24,2,,,,,1,1,0,0,0,2,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,J6,,PL,H5886,N,1,2,2,3,11,,1,1,,,1,2,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,J11,,PL,H5778,P,1,1,1,1,20,1,,,,,1,0,0,0,0,0,,"missing nestbox data from week 1208, I believe this animal may have been tagged then, KMO"
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,G7,,Sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,D9,,TS,H5887,N,1,2,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,A11,,PL,H5888,N,1,2,2,2,21,,1,1,,,0,1,1,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,A9,B8,PL,H5860,P,1,1,1,2,22,2,,,,,0,0,0,0,0,0,,cold day 2
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,A8,A8,PL,H5889,N,1,2,2,3,13,,1,1,,,0,0,1,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,A6,A5,PL,H5767,P,1,1,1,1,24,2,,,,,3,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,B3,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,J3,PL,H5436,P,1,1,2,1,25,,1,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,J4,PL,H5854,P,1,1,1,2,17,2,,,,,0,0,0,0,0,0,,unlikely a subadult as written in raw data
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,J9,PL,H5876,P,1,1,1,2,17,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,D1,TS,H5890,N,1,2,1,,112,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,D6,TS,H5891,N,1,2,1,,58,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,D9,TS,H5857,P,1,1,1,,88,1,,,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,A11,PL,H5861,P,1,1,1,1,18,2,,,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,A2,PL,H5782,P,1,1,2,1,23,,1,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K1,K1,PL,H5826,P,1,1,1,1,23,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K1,,PL,H5780,P,1,1,2,3,10,,1,1,,,1,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K3,K2,PL,H5838,P,1,1,1,1,25,1,,,,,1,1,1,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K4,K4,PL,H5769,P,1,1,2,2,23,,1,2,,1,0,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K7,J6,PL,H5845,P,1,1,1,1,28,,,,,,1,1,0,2,0,1,3,"trapper unsure of sex because of botflies, incorrectly recorded as female"
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,K8,J9,TS,H5497,P,1,1,2,,90,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,H11,F11,PL,H5710,P,1,1,1,1,25,1,,,,,1,1,2,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,H5,H5,PL,H5820,N,1,2,1,1,22,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,H4,J4,TS,H5494,P,1,1,2,,76,,,2,1,,0,0,0,0,0,0,,wondering if this TS was pregnant 2 weeks ago - lost 32g in 2 weeks or Oct. 7 weight is incorrect
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,H3,,PL,H5803,P,1,1,1,1,15,,,,,,0,0,0,0,0,0,2,incorrectly written in raw data as female due to botflies
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,H2,,PL,H5821,N,1,2,2,1,17,,1,1,,,0,0,1,0,2,0,2,left eye damaged
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E3,,PL,H5822,N,1,2,2,3,11,,1,1,,,1,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E4,,BB,,A,,2,,,,,,,,,,,,,,,,potato partially eaten
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E5,,PL,H5816,P,1,1,1,1,19,2,,,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E5,,PL,H5823,N,1,2,2,3,10,,1,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E7,F5,TS,H5482,P,1,1,2,,102,,,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,E9,F7,TS,H5639,P,1,1,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,K3,PL,H5786,P,1,1,2,1,26,,2,2,1,1,0,0,0,0,0,0,1,bloody vagina
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,K5,PL,H5824,N,1,2,2,1,18,,1,2,1,,4,5,9,1,0,2,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,K6,PL,H5829,P,1,1,1,2,17,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,K7,PL,H5825,N,1,2,2,2,14,,1,1,,,0,1,1,1,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,K8,PL,H5711,P,1,1,2,1,25,,1,2,1,,2,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,H11,PL,H5951,N,1,2,1,1,17,1,,,,,0,0,0,0,0,0,,cold
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,H4,TS,H5952,N,1,2,2,,60,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,H3,PL,H5815,P,1,1,2,1,19,,1,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,H2,PL,H5953,N,1,2,2,2,15,,1,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,E4,PL,H5787,P,2,1,1,1,24,2,,,,,3,0,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,E7,TS,H5743,P,1,1,1,,88,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,E9,TS,H5954,RT,2,1,2,,77,,,1,,,0,0,0,0,0,1,,right ear ripped
2014,Tea Control,T,C,1213,Oct 7-8,2014/10/07,,B4,PL,H5810,P,1,1,2,1,30,,1,2,,1,0,0,3,1,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,I2,G1,PL,H5827,P,1,1,1,2,23,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,I5,,PL,H5995,N,1,2,1,2,16,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,I5,,PL,H5880,P,1,1,1,2,14,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,I6,I5,PL,H5712,P,1,1,2,1,28,,2,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,I10,J9,TS,H5497,P,1,1,2,,84,,,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,F11,E8,PL,H5710,P,1,1,1,1,28,1,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,E11,,PL,H5801,P,1,1,2,1,23,,1,2,1,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,E10,E10,PL,H5885,P,1,1,2,1,26,,1,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,F10,F10,PL,H5994,N,1,2,1,2,16,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,F8,E10,TS,H5639,P,1,1,1,,98,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,F5,F5,TS,H5482,P,1,1,2,,106,,,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,F5,G5,PL,H5993,N,1,2,2,2,19,,1,1,,,0,1,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,C3,,TS,,P,1,1,,,,,,,,,,,,,,,,escape
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,C11,B11,PL,H5992,N,1,2,2,2,16,,1,1,,,0,2,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,C11,C11,PL,H5813,P,1,1,1,1,21,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,A11,A11,PL,H5861,P,1,1,1,1,18,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,A6,B3,TS,H5743,P,1,1,1,,97,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I1,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I1,TS,H5890,P,1,1,1,,,1,,,,,0,0,0,0,0,0,,escape
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I2,PL,H5830,P,1,1,1,2,16,1,,,,,0,0,0,0,0,0,3,unsure of sex due to botfly obstruction
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I2,PL,H5878,P,1,1,2,1,24,,2,2,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I4,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I6,TS,H5991,N,1,2,2,,64,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,I10,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,F11,PL,H5990,N,1,2,2,1,19,,1,1,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,E11,PL,H5989,N,1,2,1,1,18,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,F9,SC,H5987/H5988,N,"1,2",2,1,,310,1,,,,,,,,,,,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,F9,TS,H5788,P,1,1,2,,87,,,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,F4,PL,H5823,P,1,1,2,2,16,,1,1,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,C1,TS,H5754,P,2,1,2,,93,,,2,,,1,0,0,0,0,0,,right ear ripped
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,B10,TS,H5831,P,1,1,1,,81,1,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,B8,PL,H5997,P,1,1,2,2,16,,1,1,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,,A3,PL,,N,1,2,1,1,21,1,,,,,0,0,0,0,0,0,,forgot to tag
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K4,,PL,H5769,P,1,1,2,1,20,,1,2,1,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K6,K5,PL,H5955,N,1,2,1,1,15,1,,,,,1,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K6,K6,PL,H5825,P,1,1,2,2,16,,1,1,,,0,0,0,0,0,0,,botfly wound
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K7,,PL,H5829,P,1,1,1,1,17,2,,,,,0,0,0,0,0,0,,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K8,,PL,H5845,P,1,1,1,1,26,2,,,,,0,0,0,0,0,0,1,
2014,Tea Control,T,C,1215,Oct 21-22,2014/10/21,K11,K11,TS,H5752,P,1,1,1,,90,1,,,,,0,0,0,1,0,0,,
